observation,sender,sender_type,sender_id,x,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,gender,age,grad,drug,cof,cig,alc,bfi10_e1,bfi10_v2,bfi10_g1,bfi10_n1,bfi10_o1,bfi10_e2,bfi10_v1,bfi10_g2,bfi10_n2,bfi10_o2,story,option_a,option_b,story_number,risk_a,risk_b,fame_known,risk_oa,meme
b753e,Seq,flow.Sequence,1_5_1,NA,completion,35885,978830,978845,978882,1014767,1014769,2020-05-30T17:15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Sit,html.Page,1_5_2_0,NA,form submission,46896,1014769,1014784,1014824,1061720,1061721,2020-05-30T17:16:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Seq,flow.Sequence,1_5_2,NA,completion,46896,1014769,1014784,1014824,1061720,1061722,2020-05-30T17:16:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Sit,html.Page,1_5_3_0,NA,form submission,36951,1061722,1061739,1061775,1098726,1098727,2020-05-30T17:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Seq,flow.Sequence,1_5_3,NA,completion,36951,1061722,1061739,1061775,1098726,1098728,2020-05-30T17:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Sit,html.Page,1_5_4_0,NA,form submission,145556,1098728,1098742,1098779,1244335,1244340,2020-05-30T17:19:05Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Seq,flow.Sequence,1_5_4,NA,completion,145556,1098728,1098742,1098779,1244335,1244342,2020-05-30T17:19:05Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Sit,html.Page,1_5_5_0,NA,form submission,15341,1244344,1244356,1244389,1259730,1259731,2020-05-30T17:19:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Seq,flow.Sequence,1_5_5,NA,completion,15341,1244344,1244356,1244389,1259730,1259733,2020-05-30T17:19:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Sit,html.Page,1_5_6_0,NA,form submission,26312,1259734,1259750,1259791,1286103,1286104,2020-05-30T17:19:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Seq,flow.Sequence,1_5_6,NA,completion,26312,1259734,1259750,1259791,1286103,1286104,2020-05-30T17:19:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Sit,html.Page,1_5_7_0,NA,form submission,21355,1286105,1286121,1286156,1307511,1307513,2020-05-30T17:20:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Seq,flow.Sequence,1_5_7,NA,completion,21355,1286105,1286121,1286156,1307511,1307514,2020-05-30T17:20:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Sit,html.Page,1_5_8_0,NA,form submission,23758,1307515,1307530,1307568,1331326,1331326,2020-05-30T17:20:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Seq,flow.Sequence,1_5_8,NA,completion,23758,1307515,1307530,1307568,1331326,1331327,2020-05-30T17:20:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Sit,html.Page,1_5_9_0,NA,form submission,17936,1331328,1331344,1331380,1349316,1349317,2020-05-30T17:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Seq,flow.Sequence,1_5_9,NA,completion,17936,1331328,1331344,1331380,1349316,1349319,2020-05-30T17:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Loop3,flow.Loop,1_5,NA,completion,406625,942645,942661,942691,1349316,1349319,2020-05-30T17:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,Risk_assessment,flow.Sequence,1,NA,completion,1267088,82204,82211,82228,1349316,1349320,2020-05-30T17:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b753e,vp,html.Page,2_0_0,NA,form submission,17315,1349321,1349328,1349343,1366658,1366659,2020-05-30T17:21:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,static/4.jpeg
b753e,loop,flow.Loop,2_0,NA,completion,17315,1349321,1349328,1349343,1366658,1366660,2020-05-30T17:21:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,welcome,html.Page,0_0,NA,form submission,76560,1268,1279,1294,77854,77855,2020-05-30T17:45:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,dem,html.Page,0_1,NA,form submission,62454,77855,77864,77888,140342,140344,2020-05-30T17:46:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,BFI-10,html.Page,0_2,NA,form submission,67116,140345,140387,140441,207557,207558,2020-05-30T17:47:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Dem,flow.Sequence,0,NA,completion,206263,1268,1279,1294,207557,207564,2020-05-30T17:47:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,SitIntro,html.Page,1_0,NA,form submission,82851,207565,207583,207600,290451,290451,2020-05-30T17:48:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
af123,welcome,html.Page,0_0,NA,form submission,182159,2657,2667,2690,184849,184853,2020-05-30T17:49:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_1_0_0,NA,form submission,35780,290453,290478,290537,326317,326318,2020-05-30T17:49:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_1_0,NA,completion,35780,290453,290478,290537,326317,326319,2020-05-30T17:49:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
af123,dem,html.Page,0_1,NA,form submission,37057,184854,184870,184894,221951,221954,2020-05-30T17:49:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_1_1_0,NA,form submission,58502,326319,326336,326379,384881,384882,2020-05-30T17:50:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_1_1,NA,completion,58502,326319,326336,326379,384881,384883,2020-05-30T17:50:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
af123,BFI-10,html.Page,0_2,NA,form submission,42192,221958,221981,222035,264227,264229,2020-05-30T17:50:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
af123,Dem,flow.Sequence,0,NA,completion,261537,2657,2667,2690,264227,264235,2020-05-30T17:50:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_1_2_0,NA,form submission,40980,384883,384900,384949,425929,425929,2020-05-30T17:50:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_1_2,NA,completion,40980,384883,384900,384949,425929,425930,2020-05-30T17:50:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
af123,SitIntro,html.Page,1_0,NA,form submission,31652,264237,264245,264256,295908,295910,2020-05-30T17:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_1_3_0,NA,form submission,32683,425931,425950,425985,458668,458669,2020-05-30T17:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_1_3,NA,completion,32683,425930,425950,425985,458668,458670,2020-05-30T17:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_1_4_0,NA,form submission,59846,458671,458688,458734,518580,518580,2020-05-30T17:52:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_1_4,NA,completion,59846,458671,458688,458734,518580,518581,2020-05-30T17:52:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_1_5_0,NA,form submission,32205,518581,518598,518633,550838,550839,2020-05-30T17:53:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_1_5,NA,completion,32205,518581,518598,518633,550838,550841,2020-05-30T17:53:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_1_6_0,NA,form submission,38390,550842,550863,550905,589295,589297,2020-05-30T17:53:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_1_6,NA,completion,38390,550842,550863,550905,589295,589298,2020-05-30T17:53:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_1_7_0,NA,form submission,23042,589298,589318,589365,612407,612408,2020-05-30T17:54:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_1_7,NA,completion,23042,589298,589318,589365,612407,612409,2020-05-30T17:54:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_1_8_0,NA,form submission,52458,612410,612428,612472,664930,664932,2020-05-30T17:54:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_1_8,NA,completion,52458,612410,612428,612472,664930,664932,2020-05-30T17:54:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_1_9_0,NA,form submission,45347,664933,664948,664984,710331,710331,2020-05-30T17:55:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_1_9,NA,completion,45347,664933,664948,664984,710331,710332,2020-05-30T17:55:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Loop1,flow.Loop,1_1,NA,completion,419794,290452,290478,290537,710331,710333,2020-05-30T17:55:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Progress,html.Page,1_2,NA,form submission,5145,710334,710341,710350,715495,715496,2020-05-30T17:55:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_3_0_0,NA,form submission,68248,715499,715519,715554,783802,783803,2020-05-30T17:56:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_3_0,NA,completion,68248,715498,715519,715554,783802,783804,2020-05-30T17:56:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_3_1_0,NA,form submission,42473,783805,783825,783871,826344,826347,2020-05-30T17:57:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_3_1,NA,completion,42473,783805,783825,783871,826344,826348,2020-05-30T17:57:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_3_2_0,NA,form submission,33031,826349,826364,826404,859435,859436,2020-05-30T17:58:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_3_2,NA,completion,33031,826348,826364,826404,859435,859437,2020-05-30T17:58:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_3_3_0,NA,form submission,56879,859438,859455,859491,916370,916371,2020-05-30T17:59:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_3_3,NA,completion,56879,859437,859455,859491,916370,916372,2020-05-30T17:59:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_3_4_0,NA,form submission,78839,916373,916398,916447,995286,995288,2020-05-30T18:00:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_3_4,NA,completion,78839,916372,916398,916447,995286,995289,2020-05-30T18:00:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_3_5_0,NA,form submission,71089,995290,995305,995347,1066436,1066437,2020-05-30T18:01:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_3_5,NA,completion,71089,995290,995305,995347,1066436,1066438,2020-05-30T18:01:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_3_6_0,NA,form submission,30594,1066438,1066457,1066501,1097095,1097096,2020-05-30T18:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_3_6,NA,completion,30594,1066438,1066457,1066501,1097095,1097097,2020-05-30T18:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_3_7_0,NA,form submission,23093,1097097,1097114,1097147,1120240,1120242,2020-05-30T18:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_3_7,NA,completion,23093,1097097,1097114,1097147,1120240,1120242,2020-05-30T18:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_3_8_0,NA,form submission,44068,1120243,1120260,1120300,1164368,1164369,2020-05-30T18:03:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_3_8,NA,completion,44068,1120243,1120260,1120300,1164368,1164369,2020-05-30T18:03:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_3_9_0,NA,form submission,36688,1164370,1164389,1164430,1201118,1201119,2020-05-30T18:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_3_9,NA,completion,36688,1164370,1164389,1164430,1201118,1201120,2020-05-30T18:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Loop2,flow.Loop,1_3,NA,completion,485564,715497,715519,715554,1201118,1201120,2020-05-30T18:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Progress,html.Page,1_4,NA,form submission,4218,1201120,1201126,1201134,1205352,1205353,2020-05-30T18:03:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_5_0_0,NA,form submission,30039,1205355,1205377,1205414,1235453,1235454,2020-05-30T18:04:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_5_0,NA,completion,30039,1205354,1205377,1205414,1235453,1235456,2020-05-30T18:04:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_5_1_0,NA,form submission,33987,1235457,1235475,1235518,1269505,1269508,2020-05-30T18:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_5_1,NA,completion,33987,1235456,1235475,1235518,1269505,1269509,2020-05-30T18:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_5_2_0,NA,form submission,39484,1269510,1269532,1269575,1309059,1309060,2020-05-30T18:05:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_5_2,NA,completion,39484,1269509,1269532,1269575,1309059,1309061,2020-05-30T18:05:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_5_3_0,NA,form submission,42042,1309061,1309078,1309120,1351162,1351163,2020-05-30T18:06:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_5_3,NA,completion,42042,1309061,1309078,1309120,1351162,1351166,2020-05-30T18:06:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_5_4_0,NA,form submission,47316,1351167,1351195,1351239,1398555,1398556,2020-05-30T18:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_5_4,NA,completion,47316,1351166,1351195,1351239,1398555,1398557,2020-05-30T18:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_5_5_0,NA,form submission,35142,1398558,1398580,1398627,1433769,1433770,2020-05-30T18:07:45Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_5_5,NA,completion,35142,1398557,1398580,1398627,1433769,1433771,2020-05-30T18:07:45Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_5_6_0,NA,form submission,37584,1433772,1433791,1433827,1471411,1471412,2020-05-30T18:08:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_5_6,NA,completion,37584,1433771,1433791,1433827,1471411,1471412,2020-05-30T18:08:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_5_7_0,NA,form submission,35412,1471413,1471429,1471469,1506881,1506882,2020-05-30T18:08:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_5_7,NA,completion,35412,1471412,1471429,1471469,1506881,1506882,2020-05-30T18:08:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_5_8_0,NA,form submission,34322,1506882,1506901,1506940,1541262,1541262,2020-05-30T18:09:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_5_8,NA,completion,34322,1506882,1506901,1506940,1541262,1541263,2020-05-30T18:09:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Sit,html.Page,1_5_9_0,NA,form submission,36709,1541264,1541284,1541330,1578039,1578039,2020-05-30T18:10:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Seq,flow.Sequence,1_5_9,NA,completion,36709,1541264,1541284,1541330,1578039,1578040,2020-05-30T18:10:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Loop3,flow.Loop,1_5,NA,completion,372625,1205354,1205377,1205414,1578039,1578041,2020-05-30T18:10:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,Risk_assessment,flow.Sequence,1,NA,completion,1370439,207564,207583,207600,1578039,1578042,2020-05-30T18:10:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f686f,vp,html.Page,2_0_0,NA,form submission,34205,1578042,1578052,1578075,1612280,1612281,2020-05-30T18:10:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,static/3.jpeg
f686f,loop,flow.Loop,2_0,NA,completion,34205,1578042,1578052,1578075,1612280,1612281,2020-05-30T18:10:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,welcome,html.Page,0_0,NA,form submission,16658.935000023,1330.7100000093,1334.307,1367.655,18026.590000023,18028.39500003,2020-05-30T18:12:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,dem,html.Page,0_1,NA,form submission,46445.727000028,18028.99999998,18024.067,18090.763,64536.490000028,64536.759999988,2020-05-30T18:13:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,BFI-10,html.Page,0_2,NA,form submission,47751.733000007,64536.980000034,64551.339,64584.687,112336.42000001,112336.66999999,2020-05-30T18:14:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Dem,flow.Sequence,0,NA,completion,110968.76500001,1330.6800000137,1334.307,1367.655,112336.42000001,112338.055,2020-05-30T18:14:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,SitIntro,html.Page,1_0,NA,form submission,27996.297000007,112338.21000002,112340.664,112357.338,140353.63500001,140353.85499999,2020-05-30T18:14:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_1_0_0,NA,form submission,48052.989000019,140354.08999998,140361.487,140378.161,188431.15000002,188431.45500001,2020-05-30T18:15:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_1_0,NA,completion,48052.989000019,140354.06500002,140361.487,140378.161,188431.15000002,188431.82,2020-05-30T18:15:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_1_1_0,NA,form submission,27865.049000033,188431.94500002,188435.452,188452.126,216317.17500003,216317.4,2020-05-30T18:15:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_1_1,NA,completion,27865.049000033,188431.92,188435.452,188452.126,216317.17500003,216317.62500003,2020-05-30T18:15:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_1_2_0,NA,form submission,34655.807000019,216317.74500001,216321.429,216338.103,250993.91000002,250994.10000001,2020-05-30T18:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_1_2,NA,completion,34655.807000019,216317.71500001,216321.429,216338.103,250993.91000002,250994.27999998,2020-05-30T18:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_1_3_0,NA,form submission,29531.296999997,250994.37500001,251002.634,251019.308,280550.605,280550.95,2020-05-30T18:17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_1_3,NA,completion,29531.296999997,250994.34999999,251002.634,251019.308,280550.605,280551.225,2020-05-30T18:17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_1_4_0,NA,form submission,13545.156000028,280551.34000001,280570.26,280586.934,294132.09000003,294132.29500002,2020-05-30T18:17:13Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_1_4,NA,completion,13545.156000028,280551.31000001,280570.26,280586.934,294132.09000003,294132.48000003,2020-05-30T18:17:13Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_1_5_0,NA,form submission,33206.867000009,294132.575,294143.189,294159.863,327366.73000001,327366.90000002,2020-05-30T18:17:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_1_5,NA,completion,33206.867000009,294132.54999998,294143.189,294159.863,327366.73000001,327367.065,2020-05-30T18:17:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_1_6_0,NA,form submission,18055.370000019,327367.165,327366.267,327399.615,345454.98500002,345455.22499998,2020-05-30T18:18:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_1_6,NA,completion,18055.370000019,327367.14500003,327366.267,327399.615,345454.98500002,345455.45499999,2020-05-30T18:18:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_1_7_0,NA,form submission,32482.833999982,345455.55499999,345457.328,345490.676,377973.50999998,377973.69000001,2020-05-30T18:18:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_1_7,NA,completion,32482.833999982,345455.53500002,345457.328,345490.676,377973.50999998,377973.86999999,2020-05-30T18:18:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_1_8_0,NA,form submission,18373.427999991,377973.97500003,377983.903,378000.577,396374.00499999,396374.27000003,2020-05-30T18:18:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_1_8,NA,completion,18373.427999991,377973.94500003,377983.903,378000.577,396374.00499999,396374.43500001,2020-05-30T18:18:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_1_9_0,NA,form submission,22082.860000018,396374.52499999,396374.797,396408.145,418491.00500002,418491.26500002,2020-05-30T18:19:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_1_9,NA,completion,22082.860000018,396374.50500001,396374.797,396408.145,418491.00500002,418492.08,2020-05-30T18:19:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Loop1,flow.Loop,1_1,NA,completion,278112.84400002,140354.01499999,140361.487,140378.161,418491.00500002,418492.26000003,2020-05-30T18:19:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Progress,html.Page,1_2,NA,form submission,7645.3299999963,418492.33500002,418501.951,418518.625,426163.955,426164.09999999,2020-05-30T18:19:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_3_0_0,NA,form submission,18907.635999996,426164.24000001,426171.991,426205.339,445112.975,445113.13000001,2020-05-30T18:19:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_3_0,NA,completion,18907.635999996,426164.22500001,426171.991,426205.339,445112.975,445113.28500003,2020-05-30T18:19:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_3_1_0,NA,form submission,23067.668000021,445113.37000004,445120.888,445137.562,468205.23000002,468205.42499999,2020-05-30T18:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_3_1,NA,completion,23067.668000021,445113.35,445120.888,445137.562,468205.23000002,468205.81499999,2020-05-30T18:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_3_2_0,NA,form submission,15892.933000007,468205.915,468215.478,468232.152,484125.08500001,484125.23499998,2020-05-30T18:20:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_3_2,NA,completion,15892.933000007,468205.88999998,468215.478,468232.152,484125.08500001,484125.39499998,2020-05-30T18:20:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_3_3_0,NA,form submission,28124.338999984,484125.47999999,484126.588,484159.936,512284.27499998,512284.47499999,2020-05-30T18:20:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_3_3,NA,completion,28124.338999984,484125.45500003,484126.588,484159.936,512284.27499998,512284.67999998,2020-05-30T18:20:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_3_4_0,NA,form submission,38449.060000027,512284.78500003,512286.607,512319.955,550769.01500003,550769.28000001,2020-05-30T18:21:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_3_4,NA,completion,38449.060000027,512284.75500003,512286.607,512319.955,550769.01500003,550769.47499998,2020-05-30T18:21:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_3_5_0,NA,form submission,11465.212000026,550769.58000002,550767.68,550801.028,562266.24000003,562266.41500002,2020-05-30T18:21:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_3_5,NA,completion,11465.212000026,550769.55500001,550767.68,550801.028,562266.24000003,562266.59499999,2020-05-30T18:21:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_3_6_0,NA,form submission,21440.368000015,562266.70500002,562273.123,562289.797,583730.16500002,583730.35999999,2020-05-30T18:22:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_3_6,NA,completion,21440.368000015,562266.68499998,562273.123,562289.797,583730.16500002,583730.56500003,2020-05-30T18:22:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Sit,html.Page,1_3_7_0,NA,form submission,22317.902999987,583730.66499998,583726.299,583759.647,606077.54999999,606077.71500002,2020-05-30T18:22:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
4fa1c,Seq,flow.Sequence,1_3_7,NA,completion,22317.902999987,583730.64000002,583726.299,583759.647,606077.54999999,606077.88500004,2020-05-30T18:22:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
