observation,sender,sender_type,sender_id,x,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,gender,age,grad,drug,cof,cig,alc,bfi10_e1,bfi10_v2,bfi10_g1,bfi10_n1,bfi10_o1,bfi10_e2,bfi10_v1,bfi10_g2,bfi10_n2,bfi10_o2,story,option_a,option_b,story_number,risk_a,risk_b,fame_known,risk_oa,meme
a3e09,Seq,flow.Sequence,1_3_2,NA,completion,39113,1130553,1130572,1130591,1169704,1169706,2020-06-05T18:34:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f9251,Sit,html.Page,1_3_7_0,NA,form submission,33869,807393,807411,807440,841309,841310,2020-06-11T06:39:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f9251,Seq,flow.Sequence,1_3_7,NA,completion,33869,807393,807411,807440,841309,841311,2020-06-11T06:39:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Sit,html.Page,1_3_4_0,NA,form submission,17241,535805,535823,535846,553087,553087,2020-06-11T19:08:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Seq,flow.Sequence,1_3_4,NA,completion,17241,535805,535823,535846,553087,553088,2020-06-11T19:08:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Sit,html.Page,1_3_0_0,NA,form submission,22657,709726,709736,709754,732411,732411,2020-06-10T13:56:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Seq,flow.Sequence,1_3_0,NA,completion,22657,709726,709736,709754,732411,732411,2020-06-10T13:56:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Sit,html.Page,1_3_7_0,NA,form submission,25464.430999944,705354.23499998,705344.494,705411.479,730875.90999994,730876.37999991,2020-06-05T11:18:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Seq,flow.Sequence,1_3_7,NA,completion,25464.430999944,705354.18000002,705344.494,705411.479,730875.90999994,730876.82999996,2020-06-05T11:18:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Sit,html.Page,1_3_1_0,NA,form submission,19353,467801,467818,467841,487194,487194,2020-06-11T19:07:45Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Seq,flow.Sequence,1_3_1,NA,completion,19353,467801,467818,467841,487194,487195,2020-06-11T19:07:45Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Sit,html.Page,1_3_7_0,NA,form submission,33484.24,1562608,1562604.08,1562636.76,1596121,1596122,2020-06-03T16:35:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Seq,flow.Sequence,1_3_7,NA,completion,33484.24,1562607,1562604.08,1562636.76,1596121,1596123,2020-06-03T16:35:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Sit,html.Page,1_3_9_0,NA,form submission,65117,1437210,1437224,1437246,1502363,1502364,2020-06-05T18:40:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Seq,flow.Sequence,1_3_9,NA,completion,65117,1437210,1437224,1437246,1502363,1502365,2020-06-05T18:40:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Sit,html.Page,1_3_6_0,NA,form submission,39139.796000069,940497.57500004,940484.849,940568.154,979707.95000007,979710.30000004,2020-06-11T15:11:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Seq,flow.Sequence,1_3_6,NA,completion,39139.796000069,940497.47499998,940484.849,940568.154,979707.95000007,979711.14999999,2020-06-11T15:11:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Sit,html.Page,1_3_1_0,NA,form submission,27608.4,612935,612925.52,612957.6,640566,640566,2020-06-08T08:36:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Seq,flow.Sequence,1_3_1,NA,completion,27608.4,612935,612925.52,612957.6,640566,640566,2020-06-08T08:36:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Sit,html.Page,1_3_6_0,NA,form submission,32778,913700,913714,913748,946526,946526,2020-06-10T13:59:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Seq,flow.Sequence,1_3_6,NA,completion,32778,913700,913714,913748,946526,946527,2020-06-10T13:59:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Sit,html.Page,1_3_3_0,NA,form submission,30577,505187,505204,505227,535804,535805,2020-06-11T19:08:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Seq,flow.Sequence,1_3_3,NA,completion,30577,505187,505204,505227,535804,535805,2020-06-11T19:08:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Sit,html.Page,1_3_0_0,NA,form submission,28746.88,584165,584157.28,584186.12,612933,612933,2020-06-08T08:36:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Seq,flow.Sequence,1_3_0,NA,completion,28746.88,584164,584157.28,584186.12,612933,612934,2020-06-08T08:36:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6b27e,Sit,html.Page,1_3_3_0,NA,form submission,18344.92,2489604,2489604.42,2489621.08,2507966,2507966,2020-06-08T17:48:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6b27e,Seq,flow.Sequence,1_3_3,NA,completion,18344.92,2489604,2489604.42,2489621.08,2507966,2507966,2020-06-08T17:48:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Sit,html.Page,1_3_6_0,NA,form submission,30346.16,868800,868812.46,868828.84,899175,899175,2020-06-05T08:25:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Seq,flow.Sequence,1_3_6,NA,completion,30346.16,868799,868812.46,868828.84,899175,899175,2020-06-05T08:25:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Sit,html.Page,1_3_3_0,NA,form submission,32026.60999992,605016.19499992,605009.701,605060.005,637086.61499992,637086.97499998,2020-06-05T11:17:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Seq,flow.Sequence,1_3_3,NA,completion,32026.60999992,605016.14999992,605009.701,605060.005,637086.61499992,637087.33000001,2020-06-05T11:17:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Sit,html.Page,1_3_8_0,NA,form submission,12993.882999943,666907.66499995,666910.12,666926.792,679920.67499994,679920.85999995,2020-06-07T13:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Seq,flow.Sequence,1_3_8,NA,completion,12993.882999943,666907.63000003,666910.12,666926.792,679920.67499994,679921.06999992,2020-06-07T13:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Sit,html.Page,1_3_6_0,NA,form submission,22840,2506427,2506453,2506478,2529318,2529319,2020-06-05T09:12:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Seq,flow.Sequence,1_3_6,NA,completion,22840,2506426,2506453,2506478,2529318,2529320,2020-06-05T09:12:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Sit,html.Page,1_3_5_0,NA,form submission,35462,734470,734499,734501,769963,769964,2020-06-10T10:22:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Seq,flow.Sequence,1_3_5,NA,completion,35462,734470,734499,734501,769963,769964,2020-06-10T10:22:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Sit,html.Page,1_3_9_0,NA,form submission,44675.9,1645365,1645362.36,1645390.1,1690066,1690067,2020-06-03T16:37:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Seq,flow.Sequence,1_3_9,NA,completion,44675.9,1645365,1645362.36,1645390.1,1690066,1690068,2020-06-03T16:37:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Sit,html.Page,1_3_8_0,NA,form submission,29215,867045,867052.94,867103,896318,896318,2020-06-05T09:20:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Seq,flow.Sequence,1_3_8,NA,completion,29215,867044,867052.94,867103,896318,896320,2020-06-05T09:20:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Sit,html.Page,1_3_6_0,NA,form submission,26784,906619,906637,906682,933466,933466,2020-06-25T22:48:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Seq,flow.Sequence,1_3_6,NA,completion,26784,906619,906637,906682,933466,933468,2020-06-25T22:48:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Sit,html.Page,1_3_8_0,NA,form submission,41667,1395485,1395503,1395539,1437206,1437208,2020-06-05T18:39:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Seq,flow.Sequence,1_3_8,NA,completion,41667,1395485,1395503,1395539,1437206,1437209,2020-06-05T18:39:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Sit,html.Page,1_3_8_0,NA,form submission,40106.74,948518,948530.6,948547.26,988654,988654,2020-06-05T08:27:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Seq,flow.Sequence,1_3_8,NA,completion,40106.74,948518,948530.6,948547.26,988654,988654,2020-06-05T08:27:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Sit,html.Page,1_3_1_0,NA,form submission,31884.18,1349712,1349706.78,1349733.82,1381618,1381619,2020-06-03T16:32:06Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Seq,flow.Sequence,1_3_1,NA,completion,31884.18,1349712,1349706.78,1349733.82,1381618,1381621,2020-06-03T16:32:06Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Sit,html.Page,1_3_7_0,NA,form submission,25005.550000011,641865.41500001,641851.375,641901.42,666906.97000001,666907.23000001,2020-06-07T13:29:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Seq,flow.Sequence,1_3_7,NA,completion,25005.550000011,641865.37999997,641851.375,641901.42,666906.97000001,666907.52499993,2020-06-07T13:29:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Sit,html.Page,1_3_1_0,NA,form submission,39730.080999997,730775.80499998,730754.434,730837.739,770567.82,770569.81000002,2020-06-11T15:08:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Seq,flow.Sequence,1_3_1,NA,completion,39730.080999997,730775.70500004,730754.434,730837.739,770567.82,770571.22000004,2020-06-11T15:08:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6b27e,Sit,html.Page,1_3_7_0,NA,form submission,19160.32,2570296,2570294.02,2570310.68,2589471,2589471,2020-06-08T17:49:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6b27e,Seq,flow.Sequence,1_3_7,NA,completion,19160.32,2570296,2570294.02,2570310.68,2589471,2589471,2020-06-08T17:49:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Sit,html.Page,1_3_2_0,NA,form submission,22839.88,710960,710964.06,711014.12,733854,733855,2020-06-05T09:18:06Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Seq,flow.Sequence,1_3_2,NA,completion,22839.88,710960,710964.06,711014.12,733854,733857,2020-06-05T09:18:06Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Sit,html.Page,1_3_5_0,NA,form submission,31316,553088,553104,553126,584442,584443,2020-06-11T19:09:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Seq,flow.Sequence,1_3_5,NA,completion,31316,553088,553104,553126,584442,584443,2020-06-11T19:09:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Sit,html.Page,1_3_7_0,NA,form submission,25880.124999982,1245063.54,1245071.029,1245087.69,1270967.815,1270968.1150001,2020-06-19T17:05:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Seq,flow.Sequence,1_3_7,NA,completion,25880.124999982,1245063.515,1245071.029,1245087.69,1270967.815,1270968.355,2020-06-19T17:05:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Sit,html.Page,1_3_3_0,NA,form submission,38581.04,742760,742769.3,742785.96,781367,781367,2020-06-05T08:23:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Seq,flow.Sequence,1_3_3,NA,completion,38581.04,742760,742769.3,742785.96,781367,781368,2020-06-05T08:23:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Sit,html.Page,1_3_5_0,NA,form submission,30622,875945,875964,875995,906617,906617,2020-06-25T22:47:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Seq,flow.Sequence,1_3_5,NA,completion,30622,875944,875964,875995,906617,906618,2020-06-25T22:47:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Sit,html.Page,1_3_6_0,NA,form submission,17568.48199999,687722.05999994,687701.208,687784.868,705353.34999999,705353.67999994,2020-06-05T11:18:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Seq,flow.Sequence,1_3_6,NA,completion,17568.48199999,687721.84999997000,687701.208,687784.868,705353.34999999,705354.04000001,2020-06-05T11:18:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Sit,html.Page,1_3_3_0,NA,form submission,23135.88,787839,787842.8,787876.12,811012,811014,2020-06-23T14:27:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Seq,flow.Sequence,1_3_3,NA,completion,23135.88,787839,787842.8,787876.12,811012,811015,2020-06-23T14:27:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Sit,html.Page,1_3_9_0,NA,form submission,37054,690437,690450,690485,727539,727539,2020-06-05T10:49:05Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Seq,flow.Sequence,1_3_9,NA,completion,37054,690437,690450,690485,727539,727539,2020-06-05T10:49:05Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Sit,html.Page,1_3_2_0,NA,form submission,33760,631758,631787,631794,665554,665555,2020-06-10T10:20:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Seq,flow.Sequence,1_3_2,NA,completion,33760,631758,631787,631794,665554,665555,2020-06-10T10:20:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Sit,html.Page,1_3_4_0,NA,form submission,29287.82,1467737,1467732.16,1467766.18,1497054,1497055,2020-06-03T16:34:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Seq,flow.Sequence,1_3_4,NA,completion,29287.82,1467737,1467732.16,1467766.18,1497054,1497055,2020-06-03T16:34:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Sit,html.Page,1_3_0_0,NA,form submission,38566,1029788,1029795,1029834,1068400,1068401,2020-06-05T18:33:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Seq,flow.Sequence,1_3_0,NA,completion,38566,1029788,1029795,1029834,1068400,1068403,2020-06-05T18:33:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Sit,html.Page,1_3_8_0,NA,form submission,48996.7,1010899,1010904.96,1010938.3,1059935,1059935,2020-06-23T14:31:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Seq,flow.Sequence,1_3_8,NA,completion,48996.7,1010898,1010904.96,1010938.3,1059935,1059937,2020-06-23T14:31:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Sit,html.Page,1_3_0_0,NA,form submission,31105,481109,481119,481147,512252,512253,2020-06-05T10:45:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Seq,flow.Sequence,1_3_0,NA,completion,31105,481109,481119,481147,512252,512253,2020-06-05T10:45:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Sit,html.Page,1_3_0_0,NA,form submission,24238,443533,443545,443562,467800,467800,2020-06-11T19:07:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Seq,flow.Sequence,1_3_0,NA,completion,24238,443533,443545,443562,467800,467801,2020-06-11T19:07:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Sit,html.Page,1_3_3_0,NA,form submission,29954,832684,832698,832717,862671,862671,2020-06-10T13:58:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Seq,flow.Sequence,1_3_3,NA,completion,29954,832684,832698,832717,862671,862671,2020-06-10T13:58:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Sit,html.Page,1_3_8_0,NA,form submission,49204.44,1596124,1596120.08,1596159.56,1645364,1645365,2020-06-03T16:36:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Seq,flow.Sequence,1_3_8,NA,completion,49204.44,1596124,1596120.08,1596159.56,1645364,1645365,2020-06-03T16:36:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Sit,html.Page,1_3_3_0,NA,form submission,30244.541999982,566128.03499994,566125.099,566158.388,596402.92999998,596403.18499994,2020-06-07T13:28:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Seq,flow.Sequence,1_3_3,NA,completion,30244.541999982,566127.99499999,566125.099,566158.388,596402.92999998,596403.48500002,2020-06-07T13:28:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Sit,html.Page,1_3_7_0,NA,form submission,29131,2529321,2529341,2529367,2558498,2558499,2020-06-05T09:12:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Seq,flow.Sequence,1_3_7,NA,completion,29131,2529321,2529341,2529367,2558498,2558500,2020-06-05T09:12:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Sit,html.Page,1_3_5_0,NA,form submission,40148.116999996,1175018.545,1175030.193,1175046.828,1215194.945,1215195.2000001,2020-06-19T17:04:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Seq,flow.Sequence,1_3_5,NA,completion,40148.116999996,1175018.52,1175030.193,1175046.828,1215194.945,1215195.38,2020-06-19T17:04:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Sit,html.Page,1_3_4_0,NA,form submission,33979,700449,700483,700490,734469,734470,2020-06-10T10:21:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Seq,flow.Sequence,1_3_4,NA,completion,33979,700449,700483,700490,734469,734470,2020-06-10T10:21:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Sit,html.Page,1_3_6_0,NA,form submission,32791.06,1529789,1529786.14,1529814.94,1562606,1562606,2020-06-03T16:35:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Seq,flow.Sequence,1_3_6,NA,completion,32791.06,1529789,1529786.14,1529814.94,1562606,1562607,2020-06-03T16:35:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Sit,html.Page,1_3_6_0,NA,form submission,24585,623170,623183,623219,647804,647804,2020-06-05T10:47:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Seq,flow.Sequence,1_3_6,NA,completion,24585,623170,623183,623219,647804,647804,2020-06-05T10:47:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Sit,html.Page,1_3_7_0,NA,form submission,15837,608397,608414,608442,624279,624279,2020-06-11T19:10:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Seq,flow.Sequence,1_3_7,NA,completion,15837,608397,608414,608442,624279,624279,2020-06-11T19:10:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Sit,html.Page,1_3_1_0,NA,form submission,28244,603469,603509,603513,631757,631758,2020-06-10T10:19:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Seq,flow.Sequence,1_3_1,NA,completion,28244,603469,603509,603513,631757,631758,2020-06-10T10:19:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Sit,html.Page,1_3_2_0,NA,form submission,27127.320000029,538965.45999998,538950.487,539000.13,566127.45000003,566127.675,2020-06-07T13:27:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Seq,flow.Sequence,1_3_2,NA,completion,27127.320000029,538965.42499994,538950.487,539000.13,566127.45000003,566127.905,2020-06-07T13:27:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f9251,Sit,html.Page,1_3_3_0,NA,form submission,22552,725159,725175,725202,747754,747756,2020-06-11T06:38:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f9251,Seq,flow.Sequence,1_3_3,NA,completion,22552,725159,725175,725202,747754,747757,2020-06-11T06:38:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Sit,html.Page,1_3_4_0,NA,form submission,52710,823177,823196,823233,875943,875944,2020-06-25T22:47:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Seq,flow.Sequence,1_3_4,NA,completion,52710,823177,823196,823233,875943,875944,2020-06-25T22:47:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6b27e,Sit,html.Page,1_3_8_0,NA,form submission,26516.36,2589471,2589474.98,2589491.64,2616008,2616008,2020-06-08T17:50:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6b27e,Seq,flow.Sequence,1_3_8,NA,completion,26516.36,2589471,2589474.98,2589491.64,2616008,2616009,2020-06-08T17:50:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Sit,html.Page,1_3_9_0,NA,form submission,30582,876487,876521,876528,907110,907110,2020-06-10T10:24:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Seq,flow.Sequence,1_3_9,NA,completion,30582,876487,876521,876528,907110,907111,2020-06-10T10:24:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Sit,html.Page,1_3_5_0,NA,form submission,47018.142000046,893419.10499998,893409.869,893476.513,940494.65500005,940496.56500004,2020-06-11T15:10:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Seq,flow.Sequence,1_3_5,NA,completion,47018.142000046,893419.01000007,893409.869,893476.513,940494.65500005,940497.19500006,2020-06-11T15:10:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Sit,html.Page,1_3_8_0,NA,form submission,30334,964852,964865,964895,995229,995229,2020-06-10T14:00:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Seq,flow.Sequence,1_3_8,NA,completion,30334,964852,964865,964895,995229,995229,2020-06-10T14:00:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Sit,html.Page,1_3_1_0,NA,form submission,91109.798000014,959262.2,959252.51,959284.972,1050394.77,1050395.06,2020-06-19T17:01:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Seq,flow.Sequence,1_3_1,NA,completion,91109.798000014,959262.17500004,959252.51,959284.972,1050394.77,1050395.275,2020-06-19T17:01:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Sit,html.Page,1_3_5_0,NA,form submission,48294.32,820479,820488.02,820504.68,868799,868799,2020-06-05T08:25:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Seq,flow.Sequence,1_3_5,NA,completion,48294.32,820479,820488.02,820504.68,868799,868799,2020-06-05T08:25:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Sit,html.Page,1_3_2_0,NA,form submission,23474.264999948,581480.08999997,581457.483,581541.185,605015.44999995,605015.74499998,2020-06-05T11:16:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Seq,flow.Sequence,1_3_2,NA,completion,23474.264999948,581479.99499994,581457.483,581541.185,605015.44999995,605016.03499998,2020-06-05T11:16:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Sit,html.Page,1_3_1_0,NA,form submission,47426,719404,719424,719462,766888,766889,2020-06-25T22:45:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Seq,flow.Sequence,1_3_1,NA,completion,47426,719404,719424,719462,766888,766889,2020-06-25T22:45:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Sit,html.Page,1_3_4_0,NA,form submission,82390.92,811015,811020.42,811037.08,893428,893429,2020-06-23T14:29:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Seq,flow.Sequence,1_3_4,NA,completion,82390.92,811015,811020.42,811037.08,893428,893429,2020-06-23T14:29:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Sit,html.Page,1_3_9_0,NA,form submission,25206.42,896321,896318.52,896368.58,921575,921575,2020-06-05T09:21:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Seq,flow.Sequence,1_3_9,NA,completion,25206.42,896321,896318.52,896368.58,921575,921576,2020-06-05T09:21:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Sit,html.Page,1_3_3_0,NA,form submission,32542,790574,790594,790634,823176,823176,2020-06-25T22:46:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Seq,flow.Sequence,1_3_3,NA,completion,32542,790574,790594,790634,823176,823177,2020-06-25T22:46:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Sit,html.Page,1_3_7_0,NA,form submission,25411,933468,933487,933522,958933,958935,2020-06-25T22:48:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Seq,flow.Sequence,1_3_7,NA,completion,25411,933468,933487,933522,958933,958935,2020-06-25T22:48:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Sit,html.Page,1_3_0_0,NA,form submission,20322.923000007,535082.65999996,535070.817,535121.152,555444.07500001,555444.93,2020-06-05T11:16:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Seq,flow.Sequence,1_3_0,NA,completion,20322.923000007,535082.62999996,535070.817,535121.152,555444.07500001,555445.76999999,2020-06-05T11:16:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Sit,html.Page,1_3_2_0,NA,form submission,91036,2327011,2327029,2327059,2418095,2418096,2020-06-05T09:10:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Seq,flow.Sequence,1_3_2,NA,completion,91036,2327010,2327029,2327059,2418095,2418097,2020-06-05T09:10:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Sit,html.Page,1_3_5_0,NA,form submission,32710.56,1497056,1497051.92,1497077.44,1529788,1529788,2020-06-03T16:34:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Seq,flow.Sequence,1_3_5,NA,completion,32710.56,1497055,1497051.92,1497077.44,1529788,1529789,2020-06-03T16:34:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Sit,html.Page,1_3_5_0,NA,form submission,16918.819999978,609027.50999993,609011.897,609061.73,625980.54999998,625980.74999999,2020-06-07T13:28:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Seq,flow.Sequence,1_3_5,NA,completion,16918.819999978,609027.47500001,609011.897,609061.73,625980.54999998,625980.97999999,2020-06-07T13:28:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Sit,html.Page,1_3_4_0,NA,form submission,33164,2441079,2441102,2441127,2474291,2474292,2020-06-05T09:11:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
